year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,7,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",114,15,7.31,0,6.34,0,1.35,0,0,1517,1287,0,155,0,75
2020,7,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",93,12,4.95,0,3.91,0,3.14,0,0,766,335,0,134,0,297
2020,7,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",147,15,5.6,0,5.88,0,3.52,6,0,911,401,0,285,0,225
2020,7,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",153,15,10.37,0.54,3.09,0,1,2,1,755,552,53,127,0,23
2020,7,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",84,20,4.96,0,14.66,0,0.38,0,0,442,140,0,296,0,6
2020,7,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",92,13,5.91,0,5.12,0,1.97,0,0,652,355,0,161,0,136
2020,7,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",122,14,7.06,0,5.69,0,1.25,0,0,722,501,0,165,0,56
2020,7,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",207,33,15.65,0,11.23,1,5.12,6,0,1978,906,0,403,111,558
2020,7,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31,4,1.93,0,1.03,0,1.04,0,0,386,154,0,28,0,204
2020,7,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",155,25,14.43,0,6.08,0,4.49,0,0,1391,888,0,176,0,327
2020,7,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",93,13,2.93,0,5.46,0,4.61,0,0,946,146,0,145,0,655
2020,7,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",184,13,5.32,0.81,6.32,0,0.55,4,0,661,238,120,282,0,21
2020,7,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",971,77,32.56,4.1,30.06,0.41,9.87,45,0,4886,2924,156,1061,60,685
2020,7,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",31,4,0.56,0,3.44,0,0,0,0,89,19,0,70,0,0
2020,7,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",21,4,2.98,0,1.02,0,0,0,0,221,187,0,34,0,0
2020,7,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",504,38,19.95,1.36,12.48,0,4.21,1,1,1493,763,56,383,0,291
2020,7,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1292,69,37.22,3.83,19.25,0,8.7,15,0,3645,2613,137,590,0,305
2020,7,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",857,109,33.78,5.96,51.16,0,18.1,12,4,6431,2543,349,2025,0,1514
2020,7,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",14,2,1,0,1,0,0,0,0,95,69,0,26,0,0
2020,7,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",92,12,5.51,0.53,4,0,1.96,0,0,405,148,17,154,0,86
2020,7,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",137,14,7.24,0,4.66,0,2.1,1,0,749,350,0,193,0,206
2020,7,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",577,58,23.81,1,29.6,1,2.59,14,5,2068,892,20,966,74,116
2020,7,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",154,18,10.2,0,5.56,0,2.24,0,1,955,594,0,228,0,133
2020,7,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",304,27,10.43,0,14.05,0,2.52,10,0,1066,470,0,454,0,142
2020,7,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",152,18,9.3,0,5.74,0,2.95,1,1,715,383,0,165,0,167
2020,7,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",61,6,2.95,0,1.05,0,2,0,0,406,83,0,41,0,282
2020,7,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",30,1,0,0,1,0,0,0,0,18,0,0,18,0,0
2020,7,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2482,134,66.88,5.49,42.02,2.89,16.72,30,3,9485,6750,188,1170,182,1195
2020,7,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",154,25,14.58,0,8.38,0.98,1.06,0,2,1126,721,0,317,40,48
2020,7,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",40,7,2.09,0,3,0,1.91,0,0,463,101,0,119,0,243
2020,7,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",31,1,0.5,0,0.5,0,0,0,0,48,24,0,24,0,0
2020,7,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",100,7,2.54,0,2.14,0,2.32,0,0,470,289,0,121,0,60
2020,7,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",70,8,3.66,0,2,0,2.34,5,0,424,242,0,62,0,120
2020,7,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",61,1,1,0,0,0,0,0,0,53,53,0,0,0,0
2020,7,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",373,52,25.73,2.18,14.46,2,7.63,5,2,4038,2319,295,652,163,609
2020,7,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",139,9,2.97,0.77,4.29,0,0.97,0,0,739,312,79,147,0,201
2020,7,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",183,19,7.54,2,6.46,0,3,0,2,946,448,148,121,0,229
2020,7,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",352,39,18.94,0,14.56,1,4.5,3,0,1663,998,0,476,42,147
2020,7,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",177,22,13.08,0,7.39,0,1.52,4,0,1327,906,0,233,0,188
2020,7,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",458,52,24.78,0.71,17.21,0,9.3,3,1,2156,1126,27,566,0,437
2020,7,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",120,7,3.3,0,2,0,1.7,0,0,307,114,0,147,0,46
2020,7,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",155,16,8.77,1.11,4.04,0,2.08,0,0,799,416,45,168,0,170
2020,7,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",31,2,0.52,0,1.48,0,0,0,0,108,28,0,80,0,0
2020,7,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",191,22,12.93,1,8.07,0,0,5,2,936,557,69,310,0,0
2020,7,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",123,15,8.41,0,3.66,0,2.93,0,1,1139,694,0,114,0,331
2020,7,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",62,7,3.92,0,1.08,0,2,0,0,203,122,0,17,0,64
2020,7,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",31,5,2.23,0.93,1.07,0,0.77,0,0,270,81,86,36,0,67
2020,7,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",253,17,9.9,1.96,3.51,0,1.62,5,1,840,340,138,114,0,248
2020,7,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",396,49,29.86,0,17.14,0,2,0,0,2206,1588,0,531,0,87
2020,7,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",92,8,4.01,0,1.93,0,2.06,0,1,720,278,0,89,0,353
2020,7,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",161,15,6.69,0.94,6.46,0,0.9,5,0,792,389,17,215,0,171
2020,7,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",12,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2020,7,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1537,117,59.73,4.4,39.06,0,13.81,18,3,7506,5538,183,1083,0,702
2020,7,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",562,44,25.97,1.45,11.23,0,5.34,14,0,2740,1882,189,424,0,245
2020,7,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",93,8,3.2,0,4.8,0,0,0,0,913,797,0,116,0,0
2020,7,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",75,6,3,0,3,0,0,2,0,262,192,0,70,0,0
2020,7,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2952,337,129.11,8.41,148.6,0.79,50.09,33,5,18483,9406,666,4030,31,4350
2020,7,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",213,23,9.99,0,10.23,0,2.78,0,0,1532,1044,0,318,0,170
2020,7,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",122,17,10.96,0,3.57,0,2.48,1,0,795,516,0,105,0,174
2020,7,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",123,12,6.26,0.18,2.39,0,3.17,1,1,574,236,31,58,0,249
2020,7,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",122,9,2.83,0.03,4.23,0,1.91,0,0,420,57,4,150,0,209
2020,7,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",78,4,1.93,0,2.07,0,0,3,0,105,62,0,43,0,0
2020,7,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",4,1,1,0,0,0,0,0,0,41,41,0,0,0,0
2020,7,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",31,3,0,0,2,0,1,0,0,202,0,0,72,0,130
2020,7,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",452,38,18.65,1,13.78,1,3.58,7,2,1521,779,75,453,70,144
2020,7,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",61,7,2,1,2.16,0,1.84,0,0,411,180,95,64,0,72
2020,7,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",30,2,0.11,0,1,0,0.89,0,0,42,3,0,15,0,24
2020,7,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",13,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,7,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",131,10,4.71,0,2.56,0,2.73,5,0,669,238,0,124,0,307
2020,7,EV,ExpressJet Airlines LLC,ABQ,"Albuquerque, NM: Albuquerque International Sunport",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,EV,ExpressJet Airlines LLC,AEX,"Alexandria, LA: Alexandria International",13,2,0.27,0,0.89,0,0.83,0,0,69,9,0,30,0,30
2020,7,EV,ExpressJet Airlines LLC,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,EV,ExpressJet Airlines LLC,BRO,"Brownsville, TX: Brownsville South Padre Island International",76,5,1,0,1,0,3,3,0,262,47,0,16,0,199
2020,7,EV,ExpressJet Airlines LLC,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",79,3,0.09,0,1.46,0,1.44,0,0,141,5,0,81,0,55
2020,7,EV,ExpressJet Airlines LLC,CHA,"Chattanooga, TN: Lovell Field",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,EV,ExpressJet Airlines LLC,CLL,"College Station/Bryan, TX: Easterwood Field",17,2,0.96,0,1.04,0,0,0,0,40,23,0,17,0,0
2020,7,EV,ExpressJet Airlines LLC,CRP,"Corpus Christi, TX: Corpus Christi International",80,8,3.02,0,3.74,0,1.24,2,0,283,147,0,85,0,51
2020,7,EV,ExpressJet Airlines LLC,ECP,"Panama City, FL: Northwest Florida Beaches International",4,1,0,0,1,0,0,0,0,26,0,0,26,0,0
2020,7,EV,ExpressJet Airlines LLC,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",53,4,0.65,0,3.35,0,0,0,0,72,13,0,59,0,0
2020,7,EV,ExpressJet Airlines LLC,GRK,"Killeen, TX: Robert Gray AAF",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,EV,ExpressJet Airlines LLC,HOB,"Hobbs, NM: Lea County Regional",14,1,1,0,0,0,0,0,0,27,27,0,0,0,0
2020,7,EV,ExpressJet Airlines LLC,HRL,"Harlingen/San Benito, TX: Valley International",54,3,1,0,2,0,0,2,0,140,31,0,109,0,0
2020,7,EV,ExpressJet Airlines LLC,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",60,6,3.04,0,2.85,0,0.11,0,0,266,176,0,85,0,5
2020,7,EV,ExpressJet Airlines LLC,IAH,"Houston, TX: George Bush Intercontinental/Houston",1282,135,17.73,4.5,100.81,0,11.96,11,2,6181,1323,221,4112,0,525
2020,7,EV,ExpressJet Airlines LLC,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",59,4,1,0,2.29,0,0.71,0,0,159,68,0,74,0,17
2020,7,EV,ExpressJet Airlines LLC,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",80,5,0.77,0,2.09,0,2.14,0,1,135,27,0,56,0,52
2020,7,EV,ExpressJet Airlines LLC,LBB,"Lubbock, TX: Lubbock Preston Smith International",54,5,2.67,0,0.83,0,1.5,0,0,238,125,0,22,0,91
2020,7,EV,ExpressJet Airlines LLC,LCH,"Lake Charles, LA: Lake Charles Regional",53,3,1.47,0,0.74,0,0.79,0,0,108,66,0,23,0,19
2020,7,EV,ExpressJet Airlines LLC,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",80,8,1.38,0,3.39,0,3.23,0,0,299,83,0,92,0,124
2020,7,EV,ExpressJet Airlines LLC,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",60,1,1,0,0,0,0,0,0,89,89,0,0,0,0
2020,7,EV,ExpressJet Airlines LLC,LNK,"Lincoln, NE: Lincoln Airport",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,EV,ExpressJet Airlines LLC,LRD,"Laredo, TX: Laredo International",44,2,1.03,0,0.97,0,0,3,0,47,27,0,20,0,0
2020,7,EV,ExpressJet Airlines LLC,MEM,"Memphis, TN: Memphis International",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,EV,ExpressJet Airlines LLC,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",52,2,0,0,1.76,0,0.24,1,0,111,0,0,99,0,12
2020,7,EV,ExpressJet Airlines LLC,MLI,"Moline, IL: Quad City International",26,3,0,0,3,0,0,0,0,106,0,0,106,0,0
2020,7,EV,ExpressJet Airlines LLC,MLU,"Monroe, LA: Monroe Regional",15,1,0,0,1,0,0,0,0,26,0,0,26,0,0
2020,7,EV,ExpressJet Airlines LLC,MOB,"Mobile, AL: Mobile Regional",86,4,2,0,2,0,0,0,0,145,96,0,49,0,0
2020,7,EV,ExpressJet Airlines LLC,ORD,"Chicago, IL: Chicago O'Hare International",144,14,3.67,0.76,8.6,0,0.98,0,0,1052,324,19,669,0,40
2020,7,EV,ExpressJet Airlines LLC,PIA,"Peoria, IL: General Downing - Peoria International",52,4,0.92,0,3.08,0,0,0,0,196,22,0,174,0,0
2020,7,EV,ExpressJet Airlines LLC,PNS,"Pensacola, FL: Pensacola International",34,5,0.98,0,4.02,0,0,0,0,114,19,0,95,0,0
2020,7,EV,ExpressJet Airlines LLC,SHV,"Shreveport, LA: Shreveport Regional",53,2,1.13,0,0.64,0,0.23,0,0,129,75,0,47,0,7
2020,7,EV,ExpressJet Airlines LLC,TUL,"Tulsa, OK: Tulsa International",26,1,0,0,1,0,0,0,0,23,0,0,23,0,0
2020,7,EV,ExpressJet Airlines LLC,TYS,"Knoxville, TN: McGhee Tyson",91,17,4.21,0,11.32,0,1.47,0,0,1175,739,0,390,0,46
2020,7,EV,ExpressJet Airlines LLC,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",21,3,0.88,0,2.12,0,0,0,0,152,60,0,92,0,0
2020,7,EV,ExpressJet Airlines LLC,XNA,"Fayetteville, AR: Northwest Arkansas Regional",34,3,1,0,2,0,0,0,0,60,26,0,34,0,0
2020,7,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,ALB,"Albany, NY: Albany International",14,2,0,0,2,0,0,1,0,42,0,0,42,0,0
2020,7,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",245,17,3.3,0.69,5.83,0,7.19,4,0,1638,232,354,523,0,529
2020,7,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",58,4,1,1,2,0,0,2,0,199,133,17,49,0,0
2020,7,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",17,2,0.93,0,1.07,0,0,1,0,101,66,0,35,0,0
2020,7,F9,Frontier Airlines Inc.,BIL,"Billings, MT: Billings Logan International",9,1,0,0,0.08,0,0.92,0,0,36,0,0,3,0,33
2020,7,F9,Frontier Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,BKG,"Branson, MO: Branson Airport",14,2,1.03,0,0.97,0,0,0,0,63,33,0,30,0,0
2020,7,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",9,1,0.11,0,0.89,0,0,1,0,19,2,0,17,0,0
2020,7,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",39,3,0.47,0,2.53,0,0,1,1,73,7,0,66,0,0
2020,7,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",59,7,4.72,0,1.28,0,1,3,0,295,217,0,44,0,34
2020,7,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",9,1,1,0,0,0,0,0,0,21,21,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",24,5,2.85,0.9,1.15,0,0.1,0,0,482,389,46,42,0,5
2020,7,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",37,6,3,0,1.69,0,1.31,3,0,174,103,0,37,0,34
2020,7,F9,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",16,3,1,0,1.05,0,0.95,1,0,208,75,0,86,0,47
2020,7,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",9,1,0,0,1,0,0,0,0,63,0,0,63,0,0
2020,7,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",9,1,0,0,1,0,0,0,0,20,0,0,20,0,0
2020,7,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",189,11,3,0.13,5.97,0,1.89,3,0,321,82,2,178,0,59
2020,7,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",60,6,1.73,0,4.01,0,0.26,0,0,247,69,0,159,0,19
2020,7,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",13,5,2.85,0.65,1.5,0,0,1,0,155,98,13,44,0,0
2020,7,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",40,2,0.44,0,0.56,0,1,0,0,44,8,0,10,0,26
2020,7,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",154,23,3.35,1.59,12.71,0,5.34,3,1,1106,120,103,599,0,284
2020,7,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",46,1,0,0,1,0,0,1,0,20,0,0,20,0,0
2020,7,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1842,156,35.41,3.24,72.8,0,44.55,46,1,7549,1737,152,2549,0,3111
2020,7,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",93,9,2.41,0.64,4.49,0,1.47,3,1,482,67,47,259,0,109
2020,7,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",13,1,0.13,0,0.87,0,0,0,0,23,3,0,20,0,0
2020,7,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",52,4,2.97,0,1.03,0,0,5,0,132,114,0,18,0,0
2020,7,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",4,1,0,0,1,0,0,0,0,69,0,0,69,0,0
2020,7,F9,Frontier Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",129,16,6.66,1.33,6.42,0,1.58,3,0,763,298,153,260,0,52
2020,7,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",9,1,0.84,0,0.16,0,0,0,0,55,46,0,9,0,0
2020,7,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",13,3,0.13,0,1.97,0,0.91,1,0,164,8,0,98,0,58
2020,7,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",13,2,0,0,0,0,2,1,0,93,0,0,0,0,93
2020,7,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",22,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",7,1,0,0.36,0.02,0,0.61,0,0,165,0,60,4,0,101
2020,7,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",80,4,1.79,0,1.21,0,1,3,0,103,40,0,26,0,37
2020,7,F9,Frontier Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",9,1,0.76,0,0.24,0,0,0,0,90,68,0,22,0,0
2020,7,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",44,7,0.28,1,4.72,0,1,1,0,245,9,38,115,0,83
2020,7,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",72,16,2.01,2.05,11.01,0,0.93,1,0,713,138,99,443,0,33
2020,7,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",14,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",485,33,11.24,1.96,6.01,0,13.79,10,1,1940,571,103,243,0,1023
2020,7,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",130,12,6.21,1,3.62,0,1.17,4,0,829,590,28,153,0,58
2020,7,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",45,3,0.99,0.22,1.26,0,0.52,5,1,337,111,48,130,0,48
2020,7,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9,1,0,0,0,0,1,0,0,32,0,0,0,0,32
2020,7,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",18,4,1.23,0.18,1.27,0,1.31,0,0,164,70,4,49,0,41
2020,7,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",802,97,26.73,1.57,39.99,0,28.71,27,1,5718,1938,74,1639,0,2067
2020,7,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",16,2,1.29,0,0.06,0,0.64,1,0,311,267,0,6,0,38
2020,7,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",192,19,8.39,0,9.79,0,0.81,10,0,1224,740,0,437,0,47
2020,7,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",44,2,1,1,0,0,0,1,0,54,30,24,0,0,0
2020,7,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",14,1,1,0,0,0,0,0,0,28,28,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,MSO,"Missoula, MT: Missoula International",9,1,0,0,0.88,0,0.12,0,0,17,0,0,15,0,2
2020,7,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",33,3,1.15,0,1,0,0.85,2,0,155,86,0,23,0,46
2020,7,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",30,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",31,3,1,0,1.84,0,0.16,1,0,128,29,0,88,0,11
2020,7,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",20,2,0.75,0,1.05,0,0.19,1,0,76,37,0,34,0,5
2020,7,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",24,2,0,0,1,0,1,2,0,44,0,0,21,0,23
2020,7,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",217,23,9.41,0.84,8.1,0,4.66,5,0,1326,585,59,422,0,260
2020,7,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",18,1,1,0,0,0,0,0,0,62,62,0,0,0,0
2020,7,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",22,4,0.6,0,2.91,0,0.49,1,0,160,31,0,100,0,29
